suburb,state,postcode,year,month,listings,properties,vr
Old Adaminaby,NSW,2629,2018,1,0,80,0.0000
Old Adaminaby,NSW,2629,2018,2,0,80,0.0000
Old Adaminaby,NSW,2629,2018,3,0,80,0.0000
Old Adaminaby,NSW,2629,2018,4,1,80,0.0125
Old Adaminaby,NSW,2629,2018,5,0,80,0.0000
Old Adaminaby,NSW,2629,2018,6,1,80,0.0125
Old Adaminaby,NSW,2629,2018,7,1,80,0.0125
Old Adaminaby,NSW,2629,2018,8,1,80,0.0125
Old Adaminaby,NSW,2629,2018,9,1,80,0.0125
Old Adaminaby,NSW,2629,2018,10,1,80,0.0125
Old Adaminaby,NSW,2629,2018,11,1,80,0.0125
Old Adaminaby,NSW,2629,2018,12,0,80,0.0000
Old Adaminaby,NSW,2629,2019,1,0,80,0.0000
Old Adaminaby,NSW,2629,2019,2,0,80,0.0000
Old Adaminaby,NSW,2629,2019,3,0,79,0.0000
Old Adaminaby,NSW,2629,2019,4,0,79,0.0000
Old Adaminaby,NSW,2629,2019,5,0,79,0.0000
Old Adaminaby,NSW,2629,2019,6,1,79,0.0127
Old Adaminaby,NSW,2629,2019,7,0,79,0.0000
Old Adaminaby,NSW,2629,2019,8,1,79,0.0127
Old Adaminaby,NSW,2629,2019,9,1,79,0.0127
Old Adaminaby,NSW,2629,2019,10,2,79,0.0253
Old Adaminaby,NSW,2629,2019,11,1,79,0.0127
Old Adaminaby,NSW,2629,2019,12,2,79,0.0253
Old Adaminaby,NSW,2629,2020,1,2,79,0.0253
Old Adaminaby,NSW,2629,2020,2,2,79,0.0253
Old Adaminaby,NSW,2629,2020,3,2,79,0.0253
Old Adaminaby,NSW,2629,2020,4,2,79,0.0253
Old Adaminaby,NSW,2629,2020,5,2,79,0.0253
Old Adaminaby,NSW,2629,2020,6,2,79,0.0253
Old Adaminaby,NSW,2629,2020,7,2,79,0.0253
Old Adaminaby,NSW,2629,2020,8,2,79,0.0253
Old Adaminaby,NSW,2629,2020,9,1,79,0.0127
Old Adaminaby,NSW,2629,2020,10,1,79,0.0127
Old Adaminaby,NSW,2629,2020,11,1,79,0.0127
Old Adaminaby,NSW,2629,2020,12,0,79,0.0000
Old Adaminaby,NSW,2629,2021,1,0,79,0.0000
Old Adaminaby,NSW,2629,2021,2,0,79,0.0000
Old Adaminaby,NSW,2629,2021,3,1,79,0.0127
Old Adaminaby,NSW,2629,2021,4,1,79,0.0127
Old Adaminaby,NSW,2629,2021,5,1,79,0.0127
Old Adaminaby,NSW,2629,2021,6,1,79,0.0127
Old Adaminaby,NSW,2629,2021,7,1,79,0.0127
Old Adaminaby,NSW,2629,2021,8,1,79,0.0127
Old Adaminaby,NSW,2629,2021,9,1,79,0.0127
Old Adaminaby,NSW,2629,2021,10,1,79,0.0127
Old Adaminaby,NSW,2629,2021,11,1,79,0.0127
Old Adaminaby,NSW,2629,2021,12,1,79,0.0127
Old Adaminaby,NSW,2629,2022,1,1,79,0.0127
Old Adaminaby,NSW,2629,2022,2,1,79,0.0127
Old Adaminaby,NSW,2629,2022,3,1,79,0.0127
Old Adaminaby,NSW,2629,2022,4,1,79,0.0127
Old Adaminaby,NSW,2629,2022,5,1,79,0.0127
Old Adaminaby,NSW,2629,2022,6,1,79,0.0127
Old Adaminaby,NSW,2629,2022,7,1,79,0.0127
Old Adaminaby,NSW,2629,2022,8,2,79,0.0253
Old Adaminaby,NSW,2629,2022,9,3,79,0.0380
Old Adaminaby,NSW,2629,2022,10,2,79,0.0253
Old Adaminaby,NSW,2629,2022,11,2,79,0.0253
Old Adaminaby,NSW,2629,2022,12,3,79,0.0380
Old Adaminaby,NSW,2629,2023,1,2,79,0.0253
Old Adaminaby,NSW,2629,2023,2,1,79,0.0127
Old Adaminaby,NSW,2629,2023,3,3,79,0.0380
Old Adaminaby,NSW,2629,2023,4,5,79,0.0633
Old Adaminaby,NSW,2629,2023,5,6,79,0.0759
Old Adaminaby,NSW,2629,2023,6,4,79,0.0506
Old Adaminaby,NSW,2629,2023,7,4,79,0.0506
Old Adaminaby,NSW,2629,2023,8,7,79,0.0886
Old Adaminaby,NSW,2629,2023,9,7,79,0.0886
Old Adaminaby,NSW,2629,2023,10,11,79,0.1392
Old Adaminaby,NSW,2629,2023,11,10,79,0.1266
Old Adaminaby,NSW,2629,2023,12,13,79,0.1646
Old Adaminaby,NSW,2629,2024,1,15,79,0.1899
Old Adaminaby,NSW,2629,2024,2,15,78,0.1923
Old Adaminaby,NSW,2629,2024,3,12,78,0.1538
Old Adaminaby,NSW,2629,2024,4,11,78,0.1410
Old Adaminaby,NSW,2629,2024,5,10,78,0.1282
Old Adaminaby,NSW,2629,2024,6,9,78,0.1154
Old Adaminaby,NSW,2629,2024,7,10,78,0.1282
Old Adaminaby,NSW,2629,2024,8,10,78,0.1282
Old Adaminaby,NSW,2629,2024,9,13,78,0.1667
Old Adaminaby,NSW,2629,2024,10,11,78,0.1410
Old Adaminaby,NSW,2629,2024,11,9,78,0.1154
Old Adaminaby,NSW,2629,2024,12,8,78,0.1026
Old Adaminaby,NSW,2629,2025,1,1,78,0.0128
Old Adaminaby,NSW,2629,2025,2,9,78,0.1154
Old Adaminaby,NSW,2629,2025,3,10,78,0.1282
Old Adaminaby,NSW,2629,2025,4,10,78,0.1282
Old Adaminaby,NSW,2629,2025,5,9,78,0.1154
Old Adaminaby,NSW,2629,2025,6,8,78,0.1026
Old Adaminaby,NSW,2629,2025,7,9,78,0.1154
Old Adaminaby,NSW,2629,2025,8,8,78,0.1026
Old Adaminaby,NSW,2629,2025,9,6,78,0.0769
Old Adaminaby,NSW,2629,2025,10,7,78,0.0897
Old Adaminaby,NSW,2629,2025,11,7,78,0.0897
Old Adaminaby,NSW,2629,2025,12,5,78,0.0641
Old Adaminaby,NSW,2629,2026,1,4,78,0.0513
Old Adaminaby,NSW,2629,2026,2,3,78,0.0385
Old Adaminaby,NSW,2629,2026,3,3,78,0.0385
Old Adaminaby,NSW,2629,2026,4,3,78,0.0385
Old Adaminaby,NSW,2629,2026,5,3,78,0.0385
Old Adaminaby,NSW,2629,2026,6,5,78,0.0641
Old Adaminaby,NSW,2629,2026,7,4,78,0.0513
Otford,NSW,2508,2005,1,10,401,0.0249
Otford,NSW,2508,2005,2,9,402,0.0224
Otford,NSW,2508,2005,3,30,403,0.0744
Otford,NSW,2508,2005,4,28,404,0.0693
Otford,NSW,2508,2005,5,23,405,0.0568
Otford,NSW,2508,2005,6,30,406,0.0739
Otford,NSW,2508,2005,7,23,407,0.0565
Otford,NSW,2508,2005,8,18,408,0.0441
Otford,NSW,2508,2005,9,30,409,0.0733
Otford,NSW,2508,2005,10,9,410,0.0220
Otford,NSW,2508,2005,11,12,411,0.0292
Otford,NSW,2508,2005,12,6,412,0.0146
Otford,NSW,2508,2006,1,14,413,0.0339
Otford,NSW,2508,2006,2,17,414,0.0411
Otford,NSW,2508,2006,3,17,415,0.0410
Otford,NSW,2508,2006,4,11,416,0.0264
Otford,NSW,2508,2006,5,16,417,0.0384
Otford,NSW,2508,2006,6,14,418,0.0335
Otford,NSW,2508,2006,7,15,419,0.0358
Otford,NSW,2508,2006,8,20,420,0.0476
Otford,NSW,2508,2006,9,11,420,0.0262
Otford,NSW,2508,2006,10,13,420,0.0310
Otford,NSW,2508,2006,11,14,420,0.0333
Otford,NSW,2508,2006,12,9,420,0.0214
Otford,NSW,2508,2007,1,12,420,0.0286
Otford,NSW,2508,2007,2,12,420,0.0286
Otford,NSW,2508,2007,3,10,420,0.0238
Otford,NSW,2508,2007,4,13,420,0.0310
Otford,NSW,2508,2007,5,20,420,0.0476
Otford,NSW,2508,2007,6,7,420,0.0167
Otford,NSW,2508,2007,7,5,420,0.0119
Otford,NSW,2508,2007,8,9,420,0.0214
Otford,NSW,2508,2007,9,9,420,0.0214
Otford,NSW,2508,2007,10,9,420,0.0214
Otford,NSW,2508,2007,11,7,421,0.0166
Otford,NSW,2508,2007,12,10,421,0.0238
Otford,NSW,2508,2008,1,15,421,0.0356
Otford,NSW,2508,2008,2,7,421,0.0166
Otford,NSW,2508,2008,3,14,421,0.0333
Otford,NSW,2508,2008,4,11,421,0.0261
Otford,NSW,2508,2008,5,12,421,0.0285
Otford,NSW,2508,2008,6,7,421,0.0166
Otford,NSW,2508,2008,7,5,421,0.0119
Otford,NSW,2508,2008,8,12,421,0.0285
Otford,NSW,2508,2008,9,11,421,0.0261
Otford,NSW,2508,2008,10,11,421,0.0261
Otford,NSW,2508,2008,11,14,421,0.0333
Otford,NSW,2508,2008,12,9,421,0.0214
Otford,NSW,2508,2009,1,7,421,0.0166
Otford,NSW,2508,2009,2,9,421,0.0214
Otford,NSW,2508,2009,3,9,421,0.0214
Otford,NSW,2508,2009,4,10,421,0.0238
Otford,NSW,2508,2009,5,11,421,0.0261
Otford,NSW,2508,2009,6,13,421,0.0309
Otford,NSW,2508,2009,7,11,421,0.0261
Otford,NSW,2508,2009,8,7,421,0.0166
Otford,NSW,2508,2009,9,4,421,0.0095
Otford,NSW,2508,2009,10,0,421,0.0000
Otford,NSW,2508,2009,11,0,421,0.0000
Otford,NSW,2508,2009,12,1,421,0.0024
Otford,NSW,2508,2010,1,2,421,0.0048
Otford,NSW,2508,2010,2,4,421,0.0095
Otford,NSW,2508,2010,3,0,421,0.0000
Otford,NSW,2508,2010,4,0,421,0.0000
Otford,NSW,2508,2010,5,0,422,0.0000
Otford,NSW,2508,2010,6,1,422,0.0024
Otford,NSW,2508,2010,7,2,422,0.0047
Otford,NSW,2508,2010,8,2,422,0.0047
Otford,NSW,2508,2010,9,2,422,0.0047
Otford,NSW,2508,2010,10,1,422,0.0024
Otford,NSW,2508,2010,11,2,422,0.0047
Otford,NSW,2508,2010,12,9,422,0.0213
Otford,NSW,2508,2011,1,4,422,0.0095
Otford,NSW,2508,2011,2,3,422,0.0071
Otford,NSW,2508,2011,3,2,422,0.0047
Otford,NSW,2508,2011,4,4,422,0.0095
Otford,NSW,2508,2011,5,4,422,0.0095
Otford,NSW,2508,2011,6,6,422,0.0142
Otford,NSW,2508,2011,7,6,422,0.0142
Otford,NSW,2508,2011,8,3,422,0.0071
Otford,NSW,2508,2011,9,6,422,0.0142
Otford,NSW,2508,2011,10,4,423,0.0095
Otford,NSW,2508,2011,11,7,423,0.0165
Otford,NSW,2508,2011,12,8,423,0.0189
Otford,NSW,2508,2012,1,8,423,0.0189
Otford,NSW,2508,2012,2,10,424,0.0236
Otford,NSW,2508,2012,3,14,424,0.0330
Otford,NSW,2508,2012,4,13,424,0.0307
Otford,NSW,2508,2012,5,12,425,0.0282
Otford,NSW,2508,2012,6,10,425,0.0235
Otford,NSW,2508,2012,7,10,425,0.0235
Otford,NSW,2508,2012,8,9,425,0.0212
Otford,NSW,2508,2012,9,7,426,0.0164
Otford,NSW,2508,2012,10,13,426,0.0305
Otford,NSW,2508,2012,11,9,426,0.0211
Otford,NSW,2508,2012,12,17,427,0.0398
Otford,NSW,2508,2013,1,11,427,0.0258
Otford,NSW,2508,2013,2,15,427,0.0351
Otford,NSW,2508,2013,3,7,427,0.0164
Otford,NSW,2508,2013,4,9,428,0.0210
Otford,NSW,2508,2013,5,15,428,0.0350
Otford,NSW,2508,2013,6,21,428,0.0491
Otford,NSW,2508,2013,7,17,429,0.0396
Otford,NSW,2508,2013,8,13,429,0.0303
Otford,NSW,2508,2013,9,12,429,0.0280
Otford,NSW,2508,2013,10,12,429,0.0280
Otford,NSW,2508,2013,11,14,430,0.0326
Otford,NSW,2508,2013,12,10,430,0.0233
Otford,NSW,2508,2014,1,10,430,0.0233
Otford,NSW,2508,2014,2,9,431,0.0209
Otford,NSW,2508,2014,3,5,431,0.0116
Otford,NSW,2508,2014,4,4,431,0.0093
Otford,NSW,2508,2014,5,7,431,0.0162
Otford,NSW,2508,2014,6,9,432,0.0208
Otford,NSW,2508,2014,7,5,432,0.0116
Otford,NSW,2508,2014,8,7,432,0.0162
Otford,NSW,2508,2014,9,8,432,0.0185
Otford,NSW,2508,2014,10,15,433,0.0346
Otford,NSW,2508,2014,11,16,433,0.0370
Otford,NSW,2508,2014,12,17,433,0.0393
Otford,NSW,2508,2015,1,11,434,0.0253
Otford,NSW,2508,2015,2,10,434,0.0230
Otford,NSW,2508,2015,3,11,434,0.0253
Otford,NSW,2508,2015,4,19,434,0.0438
Otford,NSW,2508,2015,5,16,435,0.0368
Otford,NSW,2508,2015,6,9,435,0.0207
Otford,NSW,2508,2015,7,8,435,0.0184
Otford,NSW,2508,2015,8,3,436,0.0069
Otford,NSW,2508,2015,9,8,436,0.0183
Otford,NSW,2508,2015,10,6,436,0.0138
Otford,NSW,2508,2015,11,6,436,0.0138
Otford,NSW,2508,2015,12,8,437,0.0183
Otford,NSW,2508,2016,1,5,437,0.0114
Otford,NSW,2508,2016,2,4,437,0.0092
Otford,NSW,2508,2016,3,4,438,0.0091
Otford,NSW,2508,2016,4,9,438,0.0205
Otford,NSW,2508,2016,5,13,438,0.0297
Otford,NSW,2508,2016,6,13,438,0.0297
Otford,NSW,2508,2016,7,14,439,0.0319
Otford,NSW,2508,2016,8,15,439,0.0342
Otford,NSW,2508,2016,9,12,440,0.0273
Otford,NSW,2508,2016,10,10,440,0.0227
Otford,NSW,2508,2016,11,11,441,0.0249
Otford,NSW,2508,2016,12,5,442,0.0113
Otford,NSW,2508,2017,1,4,442,0.0090
Otford,NSW,2508,2017,2,12,443,0.0271
Otford,NSW,2508,2017,3,7,444,0.0158
Otford,NSW,2508,2017,4,11,444,0.0248
Otford,NSW,2508,2017,5,18,445,0.0404
Otford,NSW,2508,2017,6,18,445,0.0404
Otford,NSW,2508,2017,7,17,446,0.0381
Otford,NSW,2508,2017,8,16,447,0.0358
Otford,NSW,2508,2017,9,8,447,0.0179
Otford,NSW,2508,2017,10,9,448,0.0201
Otford,NSW,2508,2017,11,9,449,0.0200
Otford,NSW,2508,2017,12,18,449,0.0401
Otford,NSW,2508,2018,1,17,450,0.0378
Otford,NSW,2508,2018,2,11,451,0.0244
Otford,NSW,2508,2018,3,13,451,0.0288
Otford,NSW,2508,2018,4,9,452,0.0199
Otford,NSW,2508,2018,5,18,453,0.0397
Otford,NSW,2508,2018,6,14,453,0.0309
Otford,NSW,2508,2018,7,19,454,0.0419
Otford,NSW,2508,2018,8,24,455,0.0527
Otford,NSW,2508,2018,9,19,455,0.0418
Otford,NSW,2508,2018,10,13,456,0.0285
Otford,NSW,2508,2018,11,13,457,0.0284
Otford,NSW,2508,2018,12,13,457,0.0284
Otford,NSW,2508,2019,1,13,458,0.0284
Otford,NSW,2508,2019,2,11,459,0.0240
Otford,NSW,2508,2019,3,16,459,0.0349
Otford,NSW,2508,2019,4,15,460,0.0326
Otford,NSW,2508,2019,5,20,460,0.0435
Otford,NSW,2508,2019,6,15,461,0.0325
Otford,NSW,2508,2019,7,16,462,0.0346
Otford,NSW,2508,2019,8,13,462,0.0281
Otford,NSW,2508,2019,9,8,463,0.0173
Otford,NSW,2508,2019,10,7,464,0.0151
Otford,NSW,2508,2019,11,11,464,0.0237
Otford,NSW,2508,2019,12,6,465,0.0129
Otford,NSW,2508,2020,1,7,466,0.0150
Otford,NSW,2508,2020,2,9,466,0.0193
Otford,NSW,2508,2020,3,13,467,0.0278
Otford,NSW,2508,2020,4,19,468,0.0406
Otford,NSW,2508,2020,5,6,468,0.0128
Otford,NSW,2508,2020,6,3,469,0.0064
Otford,NSW,2508,2020,7,3,470,0.0064
Otford,NSW,2508,2020,8,5,470,0.0106
Otford,NSW,2508,2020,9,5,471,0.0106
Otford,NSW,2508,2020,10,0,471,0.0000
Otford,NSW,2508,2020,11,1,472,0.0021
Otford,NSW,2508,2020,12,3,473,0.0063
Otford,NSW,2508,2021,1,4,473,0.0085
Otford,NSW,2508,2021,2,3,474,0.0063
Otford,NSW,2508,2021,3,7,475,0.0147
Otford,NSW,2508,2021,4,10,475,0.0211
Otford,NSW,2508,2021,5,8,476,0.0168
Otford,NSW,2508,2021,6,5,477,0.0105
Otford,NSW,2508,2021,7,2,477,0.0042
Otford,NSW,2508,2021,8,3,478,0.0063
Otford,NSW,2508,2021,9,3,479,0.0063
Otford,NSW,2508,2021,10,5,479,0.0104
Otford,NSW,2508,2021,11,4,480,0.0083
Otford,NSW,2508,2021,12,1,481,0.0021
Otford,NSW,2508,2022,1,2,481,0.0042
Otford,NSW,2508,2022,2,2,482,0.0041
Otford,NSW,2508,2022,3,1,483,0.0021
Otford,NSW,2508,2022,4,2,483,0.0041
Otford,NSW,2508,2022,5,2,484,0.0041
Otford,NSW,2508,2022,6,5,485,0.0103
Otford,NSW,2508,2022,7,6,485,0.0124
Otford,NSW,2508,2022,8,8,486,0.0165
Otford,NSW,2508,2022,9,9,486,0.0185
Otford,NSW,2508,2022,10,9,487,0.0185
Otford,NSW,2508,2022,11,9,488,0.0184
Otford,NSW,2508,2022,12,9,488,0.0184
Otford,NSW,2508,2023,1,5,489,0.0102
Otford,NSW,2508,2023,2,12,490,0.0245
Otford,NSW,2508,2023,3,9,490,0.0184
Otford,NSW,2508,2023,4,11,491,0.0224
Otford,NSW,2508,2023,5,10,492,0.0203
Otford,NSW,2508,2023,6,11,492,0.0224
Otford,NSW,2508,2023,7,10,493,0.0203
Otford,NSW,2508,2023,8,11,494,0.0223
Otford,NSW,2508,2023,9,8,494,0.0162
Otford,NSW,2508,2023,10,5,495,0.0101
Otford,NSW,2508,2023,11,9,496,0.0181
Otford,NSW,2508,2023,12,9,496,0.0181
Otford,NSW,2508,2024,1,9,497,0.0181
Otford,NSW,2508,2024,2,5,497,0.0101
Otford,NSW,2508,2024,3,4,498,0.0080
Otford,NSW,2508,2024,4,4,499,0.0080
Otford,NSW,2508,2024,5,3,499,0.0060
Otford,NSW,2508,2024,6,2,500,0.0040
Otford,NSW,2508,2024,7,5,501,0.0100
Otford,NSW,2508,2024,8,12,501,0.0240
Otford,NSW,2508,2024,9,10,502,0.0199
Otford,NSW,2508,2024,10,9,503,0.0179
Otford,NSW,2508,2024,11,14,503,0.0278
Otford,NSW,2508,2024,12,8,504,0.0159
Otford,NSW,2508,2025,1,9,505,0.0178
Otford,NSW,2508,2025,2,9,505,0.0178
Otford,NSW,2508,2025,3,4,506,0.0079
Otford,NSW,2508,2025,4,8,507,0.0158
Otford,NSW,2508,2025,5,11,507,0.0217
Otford,NSW,2508,2025,6,8,508,0.0157
Otford,NSW,2508,2025,7,4,509,0.0079
Otford,NSW,2508,2025,8,5,509,0.0098
Otford,NSW,2508,2025,9,1,510,0.0020
Otford,NSW,2508,2025,10,2,511,0.0039
Otford,NSW,2508,2025,11,3,511,0.0059
Otford,NSW,2508,2025,12,3,512,0.0059
Otford,NSW,2508,2026,1,3,512,0.0059
Otford,NSW,2508,2026,2,4,513,0.0078
Otford,NSW,2508,2026,3,2,514,0.0039
Otford,NSW,2508,2026,4,8,514,0.0156
Otford,NSW,2508,2026,5,8,515,0.0155
Otford,NSW,2508,2026,6,12,516,0.0233
Otford,NSW,2508,2026,7,8,516,0.0155
Palmers Island,NSW,2463,2005,1,3,670,0.0045
Palmers Island,NSW,2463,2005,3,3,668,0.0045
Palmers Island,NSW,2463,2005,9,3,661,0.0045
Palmers Island,NSW,2463,2005,10,6,660,0.0091
Palmers Island,NSW,2463,2005,11,5,659,0.0076
Palmers Island,NSW,2463,2005,12,3,657,0.0046
Palmers Island,NSW,2463,2006,1,9,656,0.0137
Palmers Island,NSW,2463,2006,2,9,655,0.0137
Palmers Island,NSW,2463,2006,3,15,654,0.0229
Palmers Island,NSW,2463,2006,4,4,653,0.0061
Palmers Island,NSW,2463,2006,5,11,652,0.0169
Palmers Island,NSW,2463,2006,6,7,650,0.0108
Palmers Island,NSW,2463,2006,7,12,649,0.0185
Palmers Island,NSW,2463,2006,8,9,648,0.0139
Palmers Island,NSW,2463,2006,9,4,649,0.0062
Palmers Island,NSW,2463,2006,10,7,650,0.0108
Palmers Island,NSW,2463,2006,11,3,651,0.0046
Palmers Island,NSW,2463,2006,12,7,652,0.0107
Palmers Island,NSW,2463,2007,1,11,654,0.0168
Palmers Island,NSW,2463,2007,2,12,655,0.0183
Palmers Island,NSW,2463,2007,3,10,656,0.0152
Palmers Island,NSW,2463,2007,4,7,657,0.0107
Palmers Island,NSW,2463,2007,5,7,658,0.0106
Palmers Island,NSW,2463,2007,6,1,659,0.0015
Palmers Island,NSW,2463,2007,7,4,660,0.0061
Palmers Island,NSW,2463,2007,8,4,661,0.0061
Palmers Island,NSW,2463,2007,9,6,663,0.0090
Palmers Island,NSW,2463,2007,10,8,664,0.0120
Palmers Island,NSW,2463,2007,11,11,665,0.0165
Palmers Island,NSW,2463,2008,1,8,667,0.0120
Palmers Island,NSW,2463,2008,2,8,668,0.0120
Palmers Island,NSW,2463,2008,3,6,669,0.0090
Palmers Island,NSW,2463,2008,4,2,670,0.0030
Palmers Island,NSW,2463,2008,5,4,671,0.0060
Palmers Island,NSW,2463,2008,6,5,673,0.0074
Palmers Island,NSW,2463,2008,7,2,674,0.0030
Palmers Island,NSW,2463,2008,8,8,675,0.0119
Palmers Island,NSW,2463,2008,9,6,676,0.0089
Palmers Island,NSW,2463,2008,10,12,677,0.0177
Palmers Island,NSW,2463,2008,11,19,678,0.0280
Palmers Island,NSW,2463,2008,12,15,679,0.0221
Palmers Island,NSW,2463,2009,1,12,680,0.0176
Palmers Island,NSW,2463,2009,2,12,682,0.0176
Palmers Island,NSW,2463,2009,3,2,683,0.0029
Palmers Island,NSW,2463,2009,4,0,684,0.0000
Palmers Island,NSW,2463,2009,5,1,685,0.0015
Palmers Island,NSW,2463,2009,6,0,686,0.0000
Palmers Island,NSW,2463,2009,8,12,688,0.0174
Palmers Island,NSW,2463,2009,9,8,689,0.0116
Palmers Island,NSW,2463,2009,10,3,690,0.0043
Palmers Island,NSW,2463,2009,11,4,692,0.0058
Palmers Island,NSW,2463,2009,12,9,693,0.0130
Palmers Island,NSW,2463,2010,1,3,694,0.0043
Palmers Island,NSW,2463,2010,2,2,695,0.0029
Palmers Island,NSW,2463,2010,3,7,696,0.0101
Palmers Island,NSW,2463,2010,4,5,697,0.0072
Palmers Island,NSW,2463,2010,5,4,698,0.0057
Palmers Island,NSW,2463,2010,6,11,699,0.0157
Palmers Island,NSW,2463,2010,7,17,700,0.0243
Palmers Island,NSW,2463,2010,8,15,702,0.0214
Palmers Island,NSW,2463,2010,9,13,703,0.0185
Palmers Island,NSW,2463,2010,10,9,704,0.0128
Palmers Island,NSW,2463,2010,11,14,705,0.0199
Palmers Island,NSW,2463,2010,12,18,706,0.0255
Palmers Island,NSW,2463,2011,1,15,707,0.0212
Palmers Island,NSW,2463,2011,2,17,708,0.0240
Palmers Island,NSW,2463,2011,3,12,709,0.0169
Palmers Island,NSW,2463,2011,4,22,711,0.0309
Palmers Island,NSW,2463,2011,5,21,712,0.0295
Palmers Island,NSW,2463,2011,6,22,713,0.0309
Palmers Island,NSW,2463,2011,7,17,714,0.0238
Palmers Island,NSW,2463,2011,8,25,715,0.0350
Palmers Island,NSW,2463,2011,9,29,716,0.0405
Palmers Island,NSW,2463,2011,10,24,717,0.0335
Palmers Island,NSW,2463,2011,11,18,719,0.0250
Palmers Island,NSW,2463,2011,12,24,720,0.0333
Palmers Island,NSW,2463,2012,1,23,721,0.0319
Palmers Island,NSW,2463,2012,2,21,722,0.0291
Palmers Island,NSW,2463,2012,3,29,723,0.0401
Palmers Island,NSW,2463,2012,4,48,725,0.0662
Palmers Island,NSW,2463,2012,5,50,726,0.0689
Palmers Island,NSW,2463,2012,6,42,727,0.0578
Palmers Island,NSW,2463,2012,7,49,728,0.0673
Palmers Island,NSW,2463,2012,8,51,729,0.0700
Palmers Island,NSW,2463,2012,9,57,731,0.0780
Palmers Island,NSW,2463,2012,10,53,732,0.0724
Palmers Island,NSW,2463,2012,11,41,733,0.0559
Palmers Island,NSW,2463,2012,12,44,734,0.0599
Palmers Island,NSW,2463,2013,1,40,735,0.0544
Palmers Island,NSW,2463,2013,2,42,737,0.0570
Palmers Island,NSW,2463,2013,3,40,738,0.0542
Palmers Island,NSW,2463,2013,4,41,739,0.0555
Palmers Island,NSW,2463,2013,5,42,740,0.0568
Palmers Island,NSW,2463,2013,6,40,741,0.0540
Palmers Island,NSW,2463,2013,7,38,743,0.0511
Palmers Island,NSW,2463,2013,8,50,744,0.0672
Palmers Island,NSW,2463,2013,9,39,745,0.0523
Palmers Island,NSW,2463,2013,10,43,746,0.0576
Palmers Island,NSW,2463,2013,11,46,747,0.0616
Palmers Island,NSW,2463,2013,12,38,749,0.0507
Palmers Island,NSW,2463,2014,1,32,750,0.0427
Palmers Island,NSW,2463,2014,2,30,751,0.0399
Palmers Island,NSW,2463,2014,3,27,752,0.0359
Palmers Island,NSW,2463,2014,4,33,753,0.0438
Palmers Island,NSW,2463,2014,5,35,755,0.0464
Palmers Island,NSW,2463,2014,6,31,756,0.0410
Palmers Island,NSW,2463,2014,7,38,757,0.0502
Palmers Island,NSW,2463,2014,8,40,758,0.0528
Palmers Island,NSW,2463,2014,9,37,759,0.0487
Palmers Island,NSW,2463,2014,10,37,761,0.0486
Palmers Island,NSW,2463,2014,11,40,762,0.0525
Palmers Island,NSW,2463,2014,12,34,763,0.0446
Palmers Island,NSW,2463,2015,1,24,764,0.0314
Palmers Island,NSW,2463,2015,2,30,765,0.0392
Palmers Island,NSW,2463,2015,3,27,767,0.0352
Palmers Island,NSW,2463,2015,4,22,768,0.0286
Palmers Island,NSW,2463,2015,5,23,769,0.0299
Palmers Island,NSW,2463,2015,6,21,770,0.0273
Palmers Island,NSW,2463,2015,7,21,771,0.0272
Palmers Island,NSW,2463,2015,8,19,773,0.0246
Palmers Island,NSW,2463,2015,9,26,774,0.0336
Palmers Island,NSW,2463,2015,10,29,775,0.0374
Palmers Island,NSW,2463,2015,11,31,776,0.0399
Palmers Island,NSW,2463,2015,12,38,777,0.0489
Palmers Island,NSW,2463,2016,1,29,779,0.0372
Palmers Island,NSW,2463,2016,2,33,780,0.0423
Palmers Island,NSW,2463,2016,3,31,781,0.0397
Palmers Island,NSW,2463,2016,4,35,782,0.0448
Palmers Island,NSW,2463,2016,5,39,783,0.0498
Palmers Island,NSW,2463,2016,6,33,785,0.0420
Palmers Island,NSW,2463,2016,7,40,786,0.0509
Palmers Island,NSW,2463,2016,8,48,787,0.0610
Palmers Island,NSW,2463,2016,9,46,785,0.0586
Palmers Island,NSW,2463,2016,10,44,783,0.0562
Palmers Island,NSW,2463,2016,11,43,781,0.0551
Palmers Island,NSW,2463,2016,12,46,779,0.0591
Palmers Island,NSW,2463,2017,1,42,777,0.0541
Palmers Island,NSW,2463,2017,2,46,775,0.0594
Palmers Island,NSW,2463,2017,3,52,773,0.0673
Palmers Island,NSW,2463,2017,4,54,771,0.0700
Palmers Island,NSW,2463,2017,5,50,769,0.0650
Palmers Island,NSW,2463,2017,6,52,767,0.0678
Palmers Island,NSW,2463,2017,7,44,766,0.0574
Palmers Island,NSW,2463,2017,8,43,764,0.0563
Palmers Island,NSW,2463,2017,9,35,762,0.0459
Palmers Island,NSW,2463,2017,10,35,760,0.0461
Palmers Island,NSW,2463,2017,11,33,758,0.0435
Palmers Island,NSW,2463,2017,12,36,756,0.0476
Palmers Island,NSW,2463,2018,1,39,754,0.0517
Palmers Island,NSW,2463,2018,2,40,752,0.0532
Palmers Island,NSW,2463,2018,3,43,750,0.0573
Palmers Island,NSW,2463,2018,4,47,748,0.0628
Palmers Island,NSW,2463,2018,5,42,746,0.0563
Palmers Island,NSW,2463,2018,6,45,744,0.0605
Palmers Island,NSW,2463,2018,7,45,742,0.0606
Palmers Island,NSW,2463,2018,8,47,740,0.0635
Palmers Island,NSW,2463,2018,9,40,738,0.0542
